modelo,temperatura,pais,categoria,dificultad,pregunta,respuesta,judge_label
GPT,0.4,el salvador,dish,DIFÍCIL,"¿Qué bebida alcohólica tradicional de El Salvador se elabora a partir de la fermentación y destilación de caña de azúcar, maíz o panela?","La bebida alcohólica tradicional de El Salvador que se elabora a partir de la fermentación y destilación de caña de azúcar, maíz o panela es el ""aguardiente"".",parcial
GPT,0.4,el salvador,dish,FÁCIL,¿Qué forma parte de la gastronomía de El Salvador?,"La gastronomía de El Salvador incluye platillos como las pupusas, el yuca frita, el tamal de elote, el atol de elote, y el pescado a la plancha, entre otros.",parcial
GPT,0.4,el salvador,dish,INTERMEDIA,¿Cuáles son algunos de los ingredientes que se utilizan para hacer gallo en chicha?,"Algunos de los ingredientes que se utilizan para hacer gallo en chicha son: pollo (gallo), maíz, agua, especias como ajo y cebolla, y a veces se le añade achiote o hierbas aromáticas.",parcial
GPT,0.4,el salvador,fauna,DIFÍCIL,¿Cuál es el hábitat natural de Geophis fulvoguttatus y qué amenaza enfrenta?,El hábitat natural de Geophis fulvoguttatus son las zonas de bosque tropical y subtropical en México. La principal amenaza que enfrenta es la pérdida de su hábitat debido a la deforestación y la urbanización.,parcial
GPT,0.4,el salvador,fauna,FÁCIL,¿Qué tipo de especie es Bolitoglossa celaque?,Bolitoglossa celaque es una especie de salamandra.,correcta
GPT,0.4,el salvador,fauna,INTERMEDIA,¿Dónde se encuentra nativa la culebra caracolera terrestre?,"La culebra caracolera terrestre es nativa de América Central y del Sur, especialmente en países como Colombia, Ecuador y Perú.",parcial
GPT,0.4,el salvador,flora,DIFÍCIL,¿Cómo se conoce comúnmente a Ipomoea nil y qué tipo de planta es?,"Ipomoea nil se conoce comúnmente como ""gloria de la mañana"" o ""morning glory"" en inglés. Es una planta trepadora de la familia de las convolvuláceas.",parcial
GPT,0.4,el salvador,flora,FÁCIL,¿Qué tipo de especie es Adiantum andicola?,Adiantum andicola es una especie de helecho perteneciente a la familia Pteridaceae.,correcta
GPT,0.4,el salvador,flora,INTERMEDIA,¿Dónde se encuentra Podocarpus oleifolius?,"Podocarpus oleifolius se encuentra en regiones montañosas de América del Sur, especialmente en los Andes de Colombia, Ecuador y Perú.",parcial
GPT,0.4,el salvador,geography,DIFÍCIL,¿Qué significa el topónimo Citalá y de qué idioma proviene?,"El topónimo Citalá significa ""lugar de la culebra"" y proviene del idioma náhuatl.",alucinacion
GPT,0.4,el salvador,geography,FÁCIL,¿Qué tipo de lugar es Arambala?,"Arambala es una localidad situada en El Salvador, específicamente en el departamento de Morazán. Es un lugar rural conocido por su entorno natural y su cultura local.",parcial
GPT,0.4,el salvador,geography,INTERMEDIA,¿Dónde se ubica Nueva Esperanza?,"Nueva Esperanza es un nombre que puede referirse a diferentes lugares en varios países. Sin un contexto específico, no puedo determinar su ubicación exacta. ¿Te refieres a un lugar en particular?",abstencion
GPT,0.4,el salvador,tradition,DIFÍCIL,¿Por qué el mataniño es considerado una opción económica y popular en El Salvador?,"El mataniño es considerado una opción económica y popular en El Salvador porque es un platillo accesible, hecho principalmente con ingredientes locales y de bajo costo, como el maíz y las verduras. Además, su preparación es sencilla y se puede adaptar a diferentes gustos, lo que lo hace atractivo para muchas familias.",parcial
GPT,0.4,el salvador,tradition,FÁCIL,¿Qué es la mitología pipil?,"La mitología pipil es el conjunto de creencias, leyendas y relatos sagrados del pueblo pipil, una cultura indígena de El Salvador. Esta mitología incluye dioses, héroes y explicaciones sobre la creación del mundo, así como rituales y prácticas religiosas que reflejan su cosmovisión y conexión con la naturaleza.",correcta
GPT,0.4,el salvador,tradition,INTERMEDIA,¿Qué ingredientes se incluyen en la yuca con chicharrón?,"Los ingredientes típicos de la yuca con chicharrón son yuca (o mandioca), chicharrón (cerdo frito), ajo, limón, y a veces se acompaña con salsa de ají o ensalada.",parcial
GPT,0.4,guatemala,dish,DIFÍCIL,¿Cuál es el contexto histórico del pepián y qué reconocimiento recibió en 2007?,"El pepián es un platillo tradicional de la cocina guatemalteca, con raíces que se remontan a la época precolombina, influenciado por las culturas maya y española. En 2007, el pepián fue reconocido como Patrimonio Cultural Inmaterial de la Nación de Guatemala, destacando su importancia en la identidad cultural del país.",parcial
GPT,0.4,guatemala,dish,FÁCIL,¿Qué es el pachay?,"El pachay es una planta herbácea de la familia de las asteráceas, conocida también como ""pachai"" o ""pachay blanco"". Se utiliza en la gastronomía andina, especialmente en Perú, por sus hojas comestibles que se emplean en diversas preparaciones culinarias. Además, se le atribuyen propiedades medicinales.",alucinacion
GPT,0.4,guatemala,dish,INTERMEDIA,¿Cuál es el departamento de Guatemala donde es característico el chirmol de zapatero?,"El chirmol de zapatero es característico del departamento de Guatemala, específicamente de la región de Guatemala.",parcial
GPT,0.4,guatemala,fauna,DIFÍCIL,¿Dónde es nativo Anolis cristifer y cuál es su rango altitudinal?,"Anolis cristifer es nativo de la isla de La Española, que incluye Haití y la República Dominicana. Su rango altitudinal se extiende desde el nivel del mar hasta aproximadamente 2,500 metros.",alucinacion
GPT,0.4,guatemala,fauna,FÁCIL,¿Qué tipo de especie es Anolis matudai?,Anolis matudai es una especie de lagarto perteneciente a la familia Dactyloidae.,correcta
GPT,0.4,guatemala,fauna,INTERMEDIA,¿Dónde es endémica Ecnomiohyla minera?,"Ecnomiohyla minera es endémica de México, específicamente se encuentra en la región de la Sierra Madre Oriental.",alucinacion
GPT,0.4,guatemala,flora,DIFÍCIL,¿Quién describió Abarema cochliacarpos y en qué publicación se realizó?,"Abarema cochliacarpos fue descrita por el botánico alemán Karl Moritz Schumann en la publicación ""Repertorium specierum novarum regni vegetabilis"" en 1900.",alucinacion
GPT,0.4,guatemala,flora,FÁCIL,¿Qué tipo de especie es Lemaireocereus lepidanthus?,Lemaireocereus lepidanthus es una especie de cactus.,correcta
GPT,0.4,guatemala,flora,INTERMEDIA,¿Dónde se distribuye Dyssodia decipiens?,Dyssodia decipiens se distribuye principalmente en regiones de América del Norte y América Central.,parcial
GPT,0.4,guatemala,geography,DIFÍCIL,¿Cuál es el objetivo del Plan Trifinio relacionado con la reserva de la biosfera transfronteriza Trifinio-Fraternidad?,"El objetivo del Plan Trifinio es promover el desarrollo sostenible y la conservación de la biodiversidad en la reserva de la biosfera transfronteriza Trifinio-Fraternidad, que abarca áreas de Guatemala, Honduras y El Salvador. Busca integrar esfuerzos de los tres países para proteger los recursos naturales, mejorar la calidad de vida de las comunidades locales y fomentar la cooperación regional.",parcial
GPT,0.4,guatemala,geography,FÁCIL,¿Dónde nace el río Las Vacas?,"El río Las Vacas nace en la cordillera de los Andes, en la provincia de Mendoza, Argentina.",alucinacion
GPT,0.4,guatemala,geography,INTERMEDIA,¿Qué permite la Fundación Guatemalteca de Antropología Forense a los familiares de los desaparecidos?,"La Fundación Guatemalteca de Antropología Forense permite a los familiares de los desaparecidos acceder a la identificación de restos humanos, así como apoyo en la búsqueda de sus seres queridos y asistencia en procesos legales relacionados con la desaparición.",parcial
GPT,0.4,guatemala,tradition,DIFÍCIL,¿Qué personajes participan en el Baile de la Conquista y cuál es su significado cultural?,"En el Baile de la Conquista participan personajes como los conquistadores, indígenas, y figuras simbólicas que representan la mezcla de culturas. Este baile tiene un significado cultural profundo, ya que refleja la historia de la colonización, la resistencia indígena y la fusión de tradiciones entre los pueblos originarios y los colonizadores. Es una manifestación artística que preserva la memoria histórica y promueve la identidad cultural.",parcial
GPT,0.4,guatemala,tradition,FÁCIL,¿Qué es la Huelga de Dolores?,"La Huelga de Dolores fue un movimiento de protesta laboral que tuvo lugar en México en 1911, liderado por trabajadores del ferrocarril en la localidad de Dolores, Hidalgo. Demandaban mejores condiciones laborales y salarios justos. Este evento es parte de la Revolución Mexicana y refleja las luchas sociales de la época.",parcial
GPT,0.4,guatemala,tradition,INTERMEDIA,¿Qué es un nahual en el contexto de las leyendas de Guatemala?,"Un nahual en el contexto de las leyendas de Guatemala es un ser que puede transformarse en un animal o que tiene la capacidad de cambiar de forma. Se considera que cada persona tiene un nahual que representa su esencia o espíritu, y se le atribuyen poderes mágicos y habilidades sobrenaturales. En la cultura indígena, el nahual es visto como un protector o guía espiritual.",parcial
GPT,0.4,honduras,dish,DIFÍCIL,¿De qué cultura se originó el nacatamal y en qué contexto histórico se consumía?,"El nacatamal se originó en la cultura indígena de Nicaragua, específicamente entre los pueblos nahuas. Históricamente, se consumía en contextos de festividades y celebraciones, así como en la vida cotidiana, como parte de la dieta tradicional.",parcial
GPT,0.4,honduras,dish,FÁCIL,¿Qué fruta se utiliza para elaborar el alcitrón?,El alcitrón se elabora principalmente con la fruta del membrillo.,alucinacion
GPT,0.4,honduras,dish,INTERMEDIA,¿En cuántas hectáreas es cultivado el café de Honduras?,"El café en Honduras se cultiva en aproximadamente 300,000 hectáreas.",alucinacion
GPT,0.4,honduras,fauna,DIFÍCIL,¿Qué características geográficas tiene la Laguna de Ticamaya en relación a su ubicación y profundidad máxima?,"La Laguna de Ticamaya se encuentra en el estado de Chiapas, México. Su ubicación está en una zona montañosa y su profundidad máxima es de aproximadamente 20 metros.",parcial
GPT,0.4,honduras,fauna,FÁCIL,¿Qué tipo de especie es Anolis bicaorum?,Anolis bicaorum es una especie de lagarto perteneciente a la familia Dactyloidae.,correcta
GPT,0.4,honduras,fauna,INTERMEDIA,¿Cuál es el lago más grande de Honduras y qué área tiene?,"El lago más grande de Honduras es el Lago de Yojoa, que tiene un área de aproximadamente 79 kilómetros cuadrados.",parcial
GPT,0.4,honduras,flora,DIFÍCIL,¿En qué publicación se describió Abarema filamentosa y en qué año?,"Abarema filamentosa fue descrita en la publicación ""Journal of the Washington Academy of Sciences"" en el año 1940.",alucinacion
GPT,0.4,honduras,flora,FÁCIL,¿Qué tipo de árbol es Hondurodendron?,"Hondurodendron es un género de árboles de la familia de las leguminosas, específicamente de la subfamilia Caesalpinioideae. Se encuentra principalmente en América Central.",parcial
GPT,0.4,honduras,flora,INTERMEDIA,¿Dónde se encuentra Abarema turbinata?,"Abarema turbinata se encuentra en regiones tropicales de América Central y América del Sur, especialmente en países como Colombia y Venezuela.",alucinacion
GPT,0.4,honduras,geography,DIFÍCIL,¿Cuál es la superficie total del Parque nacional Capiro y Calentura y en qué año fue establecido?,"El Parque Nacional Capiro y Calentura tiene una superficie total de aproximadamente 1,200 hectáreas y fue establecido en 1987.",alucinacion
GPT,0.4,honduras,geography,FÁCIL,¿Qué tipo de lugar es el Parque Nacional Cerro Azul Meámbar?,"El Parque Nacional Cerro Azul Meámbar es un área protegida en Honduras, conocida por su biodiversidad, paisajes montañosos y bosques nubosos. Es un destino popular para el ecoturismo, el senderismo y la observación de aves.",correcta
GPT,0.4,honduras,geography,INTERMEDIA,¿A qué país pertenece la Isla del Toro?,La Isla del Toro pertenece a España.,alucinacion
GPT,0.4,honduras,tradition,DIFÍCIL,¿Qué obra de Jorge Montenegro fue publicada en 1972 y se relaciona con la recopilación de la tradición oral hondureña?,"La obra de Jorge Montenegro publicada en 1972 que se relaciona con la recopilación de la tradición oral hondureña es ""Cuentos de la tradición oral hondureña"".",parcial
GPT,0.4,honduras,tradition,FÁCIL,¿De dónde es originaria la mitología Tolupan?,La mitología Tolupan es originaria de Honduras.,correcta
GPT,0.4,honduras,tradition,INTERMEDIA,¿Qué tipo de toxina produce El Picudo?,"El Picudo, específicamente el Picudo del palmito (Rhynchophorus palmarum), produce una toxina llamada ""toxina de la palmera"", que afecta principalmente a las palmeras. Sin embargo, es importante mencionar que no es una toxina en el sentido clásico, ya que el daño que causa es más por su actividad como plaga que por la producción de una sustancia tóxica.",alucinacion
GPT,0.4,mexico,dish,DIFÍCIL,¿En qué platos se utiliza la sal de gusano y con qué bebida se acompaña?,"La sal de gusano se utiliza principalmente en platos como tacos, guacamole y mezcal. Se acompaña comúnmente con mezcal, una bebida alcohólica mexicana.",parcial
GPT,0.4,mexico,dish,FÁCIL,¿Qué es la chogosta?,"La chogosta es un término que se refiere a una especie de ave, específicamente el nombre común de la ""chogosta común"" o ""chogosta de río"", que es un pájaro de la familia de los zorzales. También puede referirse a un tipo de pez en algunas regiones. Sin embargo, el uso del término puede variar según el contexto y la región.",alucinacion
